cancer,morbidity,cancer_size,morbid_size,pre_diag,post_diag,total,pre_diag_perc,post_diag_perc,total_perc
Non-Melanoma Skin,Heart_failure,130,1654,9,17,26,0.06923076923076923,0.13076923076923078,0.2
Non-Melanoma Skin,Heart_valve_disease_non-rheumatic,130,1600,6,11,17,0.046153846153846156,0.08461538461538462,0.13076923076923078
Non-Melanoma Skin,Hidradenitis_suppurativa,130,263,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Hyperparathyroidism,130,160,1,0,1,0.007692307692307693,0.0,0.007692307692307693
Non-Melanoma Skin,Hyperplasia_of_prostate,130,1655,8,9,17,0.06153846153846154,0.06923076923076923,0.13076923076923078
Non-Melanoma Skin,Hyperprolactinaemia_and_prolactinoma,130,373,1,0,1,0.007692307692307693,0.0,0.007692307692307693
Non-Melanoma Skin,Hypertension,130,14850,52,24,76,0.4,0.18461538461538463,0.5846153846153846
Non-Melanoma Skin,Hypertrophic_Cardiomyopathy,130,149,1,0,1,0.007692307692307693,0.0,0.007692307692307693
Non-Melanoma Skin,Hypertrophy_of_nasal_turbinates,130,1423,3,0,3,0.023076923076923078,0.0,0.023076923076923078
Non-Melanoma Skin,Hypopituitarism,130,130,1,0,1,0.007692307692307693,0.0,0.007692307692307693
Non-Melanoma Skin,Hyposplenism,130,65,2,0,2,0.015384615384615385,0.0,0.015384615384615385
Non-Melanoma Skin,Immunodeficiencies,130,26,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Infection_of_bones_and_joints,130,291,2,0,2,0.015384615384615385,0.0,0.015384615384615385
Non-Melanoma Skin,Intervertebral_disc_disorders,130,3583,9,11,20,0.06923076923076923,0.08461538461538462,0.15384615384615385
Non-Melanoma Skin,Intracerebral_haemorrhage,130,152,1,0,1,0.007692307692307693,0.0,0.007692307692307693
Non-Melanoma Skin,Intracranial_hypertension,130,93,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Iron_deficiency_with_and_without_anaemia,130,9635,24,10,34,0.18461538461538463,0.07692307692307693,0.26153846153846155
Non-Melanoma Skin,Irritable_bowel_syndrome,130,2574,10,2,12,0.07692307692307693,0.015384615384615385,0.09230769230769231
Non-Melanoma Skin,IschemicStroke_MGH,130,826,5,2,7,0.038461538461538464,0.015384615384615385,0.05384615384615385
Non-Melanoma Skin,Juvenile_arthritis,130,27,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Learning_disability,130,406,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Lichen_planus,130,782,2,2,4,0.015384615384615385,0.015384615384615385,0.03076923076923077
Non-Melanoma Skin,Liver_failure_and_transplant,130,189,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Liver_fibrosis_sclerosis_and_cirrhosis,130,321,1,0,1,0.007692307692307693,0.0,0.007692307692307693
Non-Melanoma Skin,Lupus_erythematosus_local_and_systemic,130,170,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Macular_degeneration,130,428,3,3,6,0.023076923076923078,0.023076923076923078,0.046153846153846156
Non-Melanoma Skin,Male_infertility,130,449,2,0,2,0.015384615384615385,0.0,0.015384615384615385
Non-Melanoma Skin,Meniere_disease,130,127,1,0,1,0.007692307692307693,0.0,0.007692307692307693
Non-Melanoma Skin,Menorrhagia_and_polymenorrhoea,130,5966,12,2,14,0.09230769230769231,0.015384615384615385,0.1076923076923077
Non-Melanoma Skin,Migraine,130,6105,11,2,13,0.08461538461538462,0.015384615384615385,0.1
Non-Melanoma Skin,Motor_neuron_disease,130,15,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Multiple_sclerosis,130,55,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Myasthenia_gravis,130,19,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Myelodysplastic_syndromes,130,15,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Nasal_polyp,130,830,2,0,2,0.015384615384615385,0.0,0.015384615384615385
Non-Melanoma Skin,Neuromuscular_dysfunction_of_bladder,130,769,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Non-acute_cystitis,130,230,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Non-alcoholic_fatty_liver_disease_and_steatohepatitis,130,5108,8,10,18,0.06153846153846154,0.07692307692307693,0.13846153846153847
Non-Melanoma Skin,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome,130,1525,5,4,9,0.038461538461538464,0.03076923076923077,0.06923076923076923
Non-Melanoma Skin,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary,130,248,3,0,3,0.023076923076923078,0.0,0.023076923076923078
Non-Melanoma Skin,Obesity,130,11839,13,25,38,0.1,0.19230769230769232,0.2923076923076923
Non-Melanoma Skin,Obsessive-compulsive_disorder,130,276,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Obstructive_and_reflux_uropathy,130,887,2,1,3,0.015384615384615385,0.007692307692307693,0.023076923076923078
Non-Melanoma Skin,Oesophagitis_and_oesophageal_ulcer,130,3210,14,3,17,0.1076923076923077,0.023076923076923078,0.13076923076923078
Non-Melanoma Skin,Osteoarthritis_excl_spine,130,7648,29,22,51,0.2230769230769231,0.16923076923076924,0.3923076923076923
Non-Melanoma Skin,Osteoporosis,130,659,4,1,5,0.03076923076923077,0.007692307692307693,0.038461538461538464
Non-Melanoma Skin,Other_anaemias,130,8928,22,18,40,0.16923076923076924,0.13846153846153847,0.3076923076923077
Non-Melanoma Skin,Other_haemolytic_anaemias,130,328,1,0,1,0.007692307692307693,0.0,0.007692307692307693
Non-Melanoma Skin,Other_interstitial_pulmonary_diseases_with_fibrosis,130,216,0,2,2,0.0,0.015384615384615385,0.015384615384615385
Non-Melanoma Skin,Other_psychoactive_substance_misuse,130,4852,12,21,33,0.09230769230769231,0.16153846153846155,0.25384615384615383
Non-Melanoma Skin,Pancreatitis,130,485,1,2,3,0.007692307692307693,0.015384615384615385,0.023076923076923078
Non-Melanoma Skin,Parkinsons_disease,130,103,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Peptic_ulcer_disease,130,1903,10,3,13,0.07692307692307693,0.023076923076923078,0.1
Non-Melanoma Skin,Peripheral_arterial_disease,130,884,4,6,10,0.03076923076923077,0.046153846153846156,0.07692307692307693
Non-Melanoma Skin,Peripheral_venous_and_lymphatic_disease,130,2631,10,8,18,0.07692307692307693,0.06153846153846154,0.13846153846153847
Non-Melanoma Skin,Personality_disorder,130,1406,4,1,5,0.03076923076923077,0.007692307692307693,0.038461538461538464
Non-Melanoma Skin,Polycystic_ovarian_syndrome,130,2594,2,0,2,0.015384615384615385,0.0,0.015384615384615385
Non-Melanoma Skin,Polycythaemia_vera,130,46,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Polymyalgia_Rheumatica,130,136,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Portal_hypertension_and_oesophageal_varices,130,197,1,0,1,0.007692307692307693,0.0,0.007692307692307693
Non-Melanoma Skin,Post-traumatic_stress_and_stress-related_disorders,130,5058,10,1,11,0.07692307692307693,0.007692307692307693,0.08461538461538462
Non-Melanoma Skin,Primary_Malignancy_Adult_Solid,130,2321,124,0,124,0.9538461538461539,0.0,0.9538461538461539
Non-Melanoma Skin,Primary_Malignancy_All,130,2791,39,0,39,0.3,0.0,0.3
Non-Melanoma Skin,Primary_Malignancy_Blood_and_Lymph,130,515,19,1,20,0.14615384615384616,0.007692307692307693,0.15384615384615385
Non-Melanoma Skin,Primary_Malignancy_CNS,130,86,17,1,18,0.13076923076923078,0.007692307692307693,0.13846153846153847
Non-Melanoma Skin,Primary_Malignancy_Digestive,130,534,3,9,12,0.023076923076923078,0.06923076923076923,0.09230769230769231
Non-Melanoma Skin,Primary_Malignancy_Endocrine,130,164,19,1,20,0.14615384615384616,0.007692307692307693,0.15384615384615385
Non-Melanoma Skin,Primary_Malignancy_Gynaecological,130,364,6,3,9,0.046153846153846156,0.023076923076923078,0.06923076923076923
Non-Melanoma Skin,Primary_Malignancy_Leukaemia,130,99,4,0,4,0.03076923076923077,0.0,0.03076923076923077
Non-Melanoma Skin,Primary_Malignancy_Lymphoma,130,193,16,1,17,0.12307692307692308,0.007692307692307693,0.13076923076923078
Non-Melanoma Skin,Primary_Malignancy_Male_Genital,130,222,1,2,3,0.007692307692307693,0.015384615384615385,0.023076923076923078
Non-Melanoma Skin,Primary_Malignancy_Multiple_myeloma_and_malignant_plasma_cell_neoplasms,130,46,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Primary_Malignancy_Oro-pharyngeal,130,79,13,4,17,0.1,0.03076923076923077,0.13076923076923078
Non-Melanoma Skin,Primary_Malignancy_Other,130,396,4,32,36,0.03076923076923077,0.24615384615384617,0.27692307692307694
Non-Melanoma Skin,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue,130,130,130,0,130,1.0,0.0,1.0
Non-Melanoma Skin,Primary_Malignancy_Respiratory,130,151,3,4,7,0.023076923076923078,0.03076923076923077,0.05384615384615385
Non-Melanoma Skin,Primary_Malignancy_Skin,130,160,130,0,130,1.0,0.0,1.0
Non-Melanoma Skin,Primary_Malignancy_Urinary,130,213,3,4,7,0.023076923076923078,0.03076923076923077,0.05384615384615385
Non-Melanoma Skin,Primary_Malignancy_biliary_tract,130,44,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Primary_Malignancy_bladder,130,164,1,5,6,0.007692307692307693,0.038461538461538464,0.046153846153846156
Non-Melanoma Skin,Primary_Malignancy_bone_and_articular_cartilage,130,57,16,3,19,0.12307692307692308,0.023076923076923078,0.14615384615384616
Non-Melanoma Skin,Primary_Malignancy_breast,130,437,3,1,4,0.023076923076923078,0.007692307692307693,0.03076923076923077
Non-Melanoma Skin,Primary_Malignancy_cervical,130,138,1,1,2,0.007692307692307693,0.007692307692307693,0.015384615384615385
Non-Melanoma Skin,Primary_Malignancy_colorectal_and_anus,130,241,2,5,7,0.015384615384615385,0.038461538461538464,0.05384615384615385
Non-Melanoma Skin,Primary_Malignancy_kidney_and_ureter,130,182,3,4,7,0.023076923076923078,0.03076923076923077,0.05384615384615385
Non-Melanoma Skin,Primary_Malignancy_liver,130,54,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Primary_Malignancy_lung_and_trachea,130,131,2,2,4,0.015384615384615385,0.015384615384615385,0.03076923076923077
Non-Melanoma Skin,Primary_Malignancy_malignant_melanoma,130,25,8,1,9,0.06153846153846154,0.007692307692307693,0.06923076923076923
Non-Melanoma Skin,Primary_Malignancy_mesothelioma,130,41,1,1,2,0.007692307692307693,0.007692307692307693,0.015384615384615385
Non-Melanoma Skin,Primary_Malignancy_oesophageal,130,25,1,0,1,0.007692307692307693,0.0,0.007692307692307693
Non-Melanoma Skin,Primary_Malignancy_ovarian,130,117,2,1,3,0.015384615384615385,0.007692307692307693,0.023076923076923078
Non-Melanoma Skin,Primary_Malignancy_pancreatic,130,40,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Primary_Malignancy_prostate,130,196,1,2,3,0.007692307692307693,0.015384615384615385,0.023076923076923078
Non-Melanoma Skin,Primary_Malignancy_stomach,130,79,1,1,2,0.007692307692307693,0.007692307692307693,0.015384615384615385
Non-Melanoma Skin,Primary_Malignancy_testicular,130,15,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Primary_Malignancy_thyroid,130,121,17,1,18,0.13076923076923078,0.007692307692307693,0.13846153846153847
Non-Melanoma Skin,Primary_Malignancy_uterine,130,104,2,1,3,0.015384615384615385,0.007692307692307693,0.023076923076923078
Non-Melanoma Skin,Psoriasis,130,1804,9,0,9,0.06923076923076923,0.0,0.06923076923076923
Non-Melanoma Skin,Psoriatic_arthropathy,130,160,1,1,2,0.007692307692307693,0.007692307692307693,0.015384615384615385
Non-Melanoma Skin,Ptosis_of_eyelid,130,199,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Pulmonary_hypertension,130,158,1,1,2,0.007692307692307693,0.007692307692307693,0.015384615384615385
Non-Melanoma Skin,Respiratory_failure,130,767,1,8,9,0.007692307692307693,0.06153846153846154,0.06923076923076923
Non-Melanoma Skin,Retinal_detachments_and_breaks,130,311,1,1,2,0.007692307692307693,0.007692307692307693,0.015384615384615385
Non-Melanoma Skin,Retinal_vascular_occlusions,130,241,0,1,1,0.0,0.007692307692307693,0.007692307692307693
Non-Melanoma Skin,Rheumatic_valve_dz,130,267,1,1,2,0.007692307692307693,0.007692307692307693,0.015384615384615385
Non-Melanoma Skin,Rheumatoid_Arthritis,130,1642,5,4,9,0.038461538461538464,0.03076923076923077,0.06923076923076923
Non-Melanoma Skin,Rosacea,130,736,1,0,1,0.007692307692307693,0.0,0.007692307692307693
Non-Melanoma Skin,Sarcoidosis,130,172,0,2,2,0.0,0.015384615384615385,0.015384615384615385
Non-Melanoma Skin,Schizophrenia_and_non-organic_psychosis,130,964,4,1,5,0.03076923076923077,0.007692307692307693,0.038461538461538464
Non-Melanoma Skin,Scoliosis,130,290,2,2,4,0.015384615384615385,0.015384615384615385,0.03076923076923077
Non-Melanoma Skin,Seborrheic_dermatitis,130,3544,10,2,12,0.07692307692307693,0.015384615384615385,0.09230769230769231
Non-Melanoma Skin,Secondary_Malignancy_and_metastasis,130,479,4,4,8,0.03076923076923077,0.03076923076923077,0.06153846153846154
Non-Melanoma Skin,Secondary_Malignancy_and_metastasis_CNS,130,37,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Secondary_polycythaemia,130,64,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Sick_sinus_syndrome,130,42,1,0,1,0.007692307692307693,0.0,0.007692307692307693
Non-Melanoma Skin,Sickle-cell_anaemia,130,43,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Sjogrens_disease,130,145,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Sleep_apnoea,130,1320,0,4,4,0.0,0.03076923076923077,0.03076923076923077
Non-Melanoma Skin,Somatoform_and_dissociative_disorders,130,4026,9,4,13,0.06923076923076923,0.03076923076923077,0.1
Non-Melanoma Skin,Spina_bifida,130,54,2,0,2,0.015384615384615385,0.0,0.015384615384615385
Non-Melanoma Skin,Spinal_stenosis,130,879,3,0,3,0.023076923076923078,0.0,0.023076923076923078
Non-Melanoma Skin,Spondylolisthesis,130,214,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Spondylosis,130,3113,8,9,17,0.06153846153846154,0.06923076923076923,0.13076923076923078
Non-Melanoma Skin,Subarachnoid_haemorrhage,130,130,2,0,2,0.015384615384615385,0.0,0.015384615384615385
Non-Melanoma Skin,Subdural_haematoma,130,146,0,1,1,0.0,0.007692307692307693,0.007692307692307693
Non-Melanoma Skin,Supraventricular_tachycardia,130,335,1,1,2,0.007692307692307693,0.007692307692307693,0.015384615384615385
Non-Melanoma Skin,Systemic_sclerosis,130,32,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Thalassaemia,130,419,2,0,2,0.015384615384615385,0.0,0.015384615384615385
Non-Melanoma Skin,Thrombocytopenia_-_primary_secondary_and_other,130,580,2,1,3,0.015384615384615385,0.007692307692307693,0.023076923076923078
Non-Melanoma Skin,Thrombophilia,130,169,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Thyroid_disease,130,4894,14,6,20,0.1076923076923077,0.046153846153846156,0.15384615384615385
Non-Melanoma Skin,Tinnitus,130,2003,9,8,17,0.06923076923076923,0.06153846153846154,0.13076923076923078
Non-Melanoma Skin,Trigeminal_neuralgia,130,158,0,0,0,0.0,0.0,0.0
Non-Melanoma Skin,Tuberculosis,130,1840,10,1,11,0.07692307692307693,0.007692307692307693,0.08461538461538462
Non-Melanoma Skin,Type_1_Diabetes,130,660,0,1,1,0.0,0.007692307692307693,0.007692307692307693
Non-Melanoma Skin,Type_2_Diabetes,130,13921,38,22,60,0.2923076923076923,0.16923076923076924,0.46153846153846156
Non-Melanoma Skin,Ulcerative_colitis,130,486,1,1,2,0.007692307692307693,0.007692307692307693,0.015384615384615385
Non-Melanoma Skin,Unspecified_or_Rare_Diabetes,130,12206,31,23,54,0.23846153846153847,0.17692307692307693,0.4153846153846154
Non-Melanoma Skin,Urinary_Incontinence,130,3540,7,9,16,0.05384615384615385,0.06923076923076923,0.12307692307692308
Non-Melanoma Skin,Urolithiasis,130,2368,6,2,8,0.046153846153846156,0.015384615384615385,0.06153846153846154
Non-Melanoma Skin,Urticaria,130,3722,11,2,13,0.08461538461538462,0.015384615384615385,0.1
Non-Melanoma Skin,Venous_thromboembolism,130,997,1,5,6,0.007692307692307693,0.038461538461538464,0.046153846153846156
Non-Melanoma Skin,Visual_impairment_and_blindness,130,1480,6,3,9,0.046153846153846156,0.023076923076923078,0.06923076923076923
Non-Melanoma Skin,Vitamin_B12_deficiency_with_and_without_anaemia,130,3561,11,10,21,0.08461538461538462,0.07692307692307693,0.16153846153846155
Non-Melanoma Skin,Vitiligo,130,659,2,0,2,0.015384615384615385,0.0,0.015384615384615385
Non-Melanoma Skin,Zollner_GestationalDiabetesMellitus,130,5167,6,2,8,0.046153846153846156,0.015384615384615385,0.06153846153846154
Non-Melanoma Skin,Secondary_Malignancy_and_metastasis,130,479,4,4,8,0.03076923076923077,0.03076923076923077,0.06153846153846154
Non-Melanoma Skin,Secondary_Malignancy_and_metastasis_CNS,130,37,0,0,0,0.0,0.0,0.0
Biliary tract,ADHD_and_hyperkinetic_disorders,44,110,0,0,0,0.0,0.0,0.0
Biliary tract,Adrenal_insufficiency_and_Addisons_disease,44,106,0,0,0,0.0,0.0,0.0
Biliary tract,Alcohol_dependence_and_related_disease,44,4747,3,1,4,0.06818181818181818,0.022727272727272728,0.09090909090909091
Biliary tract,Allergic_and_chronic_rhinitis,44,14429,16,2,18,0.36363636363636365,0.045454545454545456,0.4090909090909091
Biliary tract,Alopecia_areata_and_scarring_alopecia,44,834,1,0,1,0.022727272727272728,0.0,0.022727272727272728
Biliary tract,Ankylosing_spondylitis,44,153,0,0,0,0.0,0.0,0.0
Biliary tract,Anxiety_and_phobia,44,9345,10,1,11,0.22727272727272727,0.022727272727272728,0.25
Biliary tract,Aortic_aneurysm,44,281,0,0,0,0.0,0.0,0.0
Biliary tract,Aplastic_anaemias,44,122,0,0,0,0.0,0.0,0.0
Biliary tract,Asbestosis,44,7,0,0,0,0.0,0.0,0.0
Biliary tract,Asthma,44,8275,10,1,11,0.22727272727272727,0.022727272727272728,0.25
Biliary tract,Atrial_fibrillation_and_flutter,44,838,2,0,2,0.045454545454545456,0.0,0.045454545454545456
Biliary tract,Autism_and_Aspergers_syndrome,44,59,0,0,0,0.0,0.0,0.0
Biliary tract,Autoimmune_liver_disease,44,60,1,0,1,0.022727272727272728,0.0,0.022727272727272728
